run_id,canonical_run_id,display_name,backbone_combination,fusion_method,candidate_name,macro_f1_gain,backbone,label,precision,recall,f1,support,canonical_precision,canonical_recall,canonical_f1,f1_gain,precision_gain,recall_gain
20260531_213529_finetuned_r50-mnv2-effb0_weighted_mlp_w_cw_adamw_low_lr_p512_s42,20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,w_cw_adamw_low_lr_p512,0.01217275853551858,resnet50+mobilenet_v2+efficientnet_b0,akiec,0.5862068965517241,0.6538461538461539,0.6181818181818182,52,0.527027027027027,0.75,0.6190476190476191,-0.0008658008658009031,0.059179869524697115,-0.09615384615384615
20260531_213101_finetuned_mnv2_none_mlp_cw_adamw_small_s42,20260529_173640_finetuned_mnv2_none_mlp_s42,mnv2,mobilenet_v2,none,cw_adamw_small,0.004586472374697337,mobilenet_v2,vasc,0.6086956521739131,0.6666666666666666,0.6363636363636364,21,0.5833333333333334,0.6666666666666666,0.6222222222222222,0.014141414141414121,0.025362318840579712,0.0
20260531_213101_finetuned_mnv2_none_mlp_cw_adamw_small_s42,20260529_173640_finetuned_mnv2_none_mlp_s42,mnv2,mobilenet_v2,none,cw_adamw_small,0.004586472374697337,mobilenet_v2,nv,0.9447115384615384,0.7828685258964143,0.8562091503267973,1004,0.931350114416476,0.8107569721115537,0.8668796592119276,-0.010670508885130214,0.013361424045062464,-0.027888446215139417
20260531_213101_finetuned_mnv2_none_mlp_cw_adamw_small_s42,20260529_173640_finetuned_mnv2_none_mlp_s42,mnv2,mobilenet_v2,none,cw_adamw_small,0.004586472374697337,mobilenet_v2,mel,0.3957446808510638,0.5568862275449101,0.4626865671641791,167,0.388646288209607,0.5329341317365269,0.4494949494949495,0.013191617669229605,0.0070983926414567855,0.0239520958083832
20260531_213101_finetuned_mnv2_none_mlp_cw_adamw_small_s42,20260529_173640_finetuned_mnv2_none_mlp_s42,mnv2,mobilenet_v2,none,cw_adamw_small,0.004586472374697337,mobilenet_v2,df,0.3333333333333333,0.5,0.4,20,0.3333333333333333,0.55,0.4150943396226415,-0.01509433962264145,0.0,-0.050000000000000044
20260531_213101_finetuned_mnv2_none_mlp_cw_adamw_small_s42,20260529_173640_finetuned_mnv2_none_mlp_s42,mnv2,mobilenet_v2,none,cw_adamw_small,0.004586472374697337,mobilenet_v2,bkl,0.463302752293578,0.6047904191616766,0.5246753246753246,167,0.5612903225806452,0.5209580838323353,0.5403726708074534,-0.01569734613212881,-0.09798757028706717,0.08383233532934131
20260531_213101_finetuned_mnv2_none_mlp_cw_adamw_small_s42,20260529_173640_finetuned_mnv2_none_mlp_s42,mnv2,mobilenet_v2,none,cw_adamw_small,0.004586472374697337,mobilenet_v2,bcc,0.625,0.704225352112676,0.6622516556291391,71,0.5102040816326531,0.704225352112676,0.591715976331361,0.07053567929777815,0.11479591836734693,0.0
20260531_213101_finetuned_mnv2_none_mlp_cw_adamw_small_s42,20260529_173640_finetuned_mnv2_none_mlp_s42,mnv2,mobilenet_v2,none,cw_adamw_small,0.004586472374697337,mobilenet_v2,akiec,0.4166666666666667,0.6730769230769231,0.5147058823529411,52,0.4269662921348314,0.7307692307692307,0.5390070921985816,-0.024301209845640437,-0.010299625468164708,-0.0576923076923076
20260531_213213_finetuned_r50-effb0_concat_mlp_cw_adamw_small_s42,20260529_173730_finetuned_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,cw_adamw_small,-0.003988030027060385,resnet50+efficientnet_b0,vasc,0.8095238095238095,0.8095238095238095,0.8095238095238095,21,0.8421052631578947,0.7619047619047619,0.8,0.00952380952380949,-0.032581453634085156,0.04761904761904767
20260531_213213_finetuned_r50-effb0_concat_mlp_cw_adamw_small_s42,20260529_173730_finetuned_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,cw_adamw_small,-0.003988030027060385,resnet50+efficientnet_b0,nv,0.9184322033898306,0.8635458167330677,0.8901437371663244,1004,0.917981072555205,0.8695219123505976,0.8930946291560102,-0.002950891989685789,0.00045113083462555714,-0.005976095617529875
20260531_213213_finetuned_r50-effb0_concat_mlp_cw_adamw_small_s42,20260529_173730_finetuned_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,cw_adamw_small,-0.003988030027060385,resnet50+efficientnet_b0,mel,0.5,0.5568862275449101,0.5269121813031161,167,0.5098039215686274,0.6227544910179641,0.5606469002695418,-0.03373471896642566,-0.009803921568627416,-0.06586826347305397
20260531_213213_finetuned_r50-effb0_concat_mlp_cw_adamw_small_s42,20260529_173730_finetuned_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,cw_adamw_small,-0.003988030027060385,resnet50+efficientnet_b0,df,0.5416666666666666,0.65,0.5909090909090909,20,0.6875,0.55,0.6111111111111112,-0.02020202020202022,-0.14583333333333337,0.09999999999999998
