run_id,display_name,backbone_combination,fusion_method,macro_f1,backbone,label,precision,recall,f1,support
20260531_141134_finetuned_classaware_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6209377304691884,mobilenet_v2+efficientnet_b0,df,0.4230769230769231,0.55,0.4782608695652174,20
20260531_141134_finetuned_classaware_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6209377304691884,mobilenet_v2+efficientnet_b0,nv,0.9263392857142856,0.8266932270916335,0.8736842105263158,1004
20260531_141134_finetuned_classaware_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6209377304691884,mobilenet_v2+efficientnet_b0,mel,0.4201680672268907,0.5988023952095808,0.4938271604938271,167
20260531_141134_finetuned_classaware_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6209377304691884,mobilenet_v2+efficientnet_b0,vasc,0.5769230769230769,0.7142857142857143,0.6382978723404256,21
20260531_141148_finetuned_classaware_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.6124213155279925,mobilenet_v2+efficientnet_b0,akiec,0.5,0.5384615384615384,0.5185185185185185,52
20260531_141148_finetuned_classaware_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.6124213155279925,mobilenet_v2+efficientnet_b0,bcc,0.6136363636363636,0.7605633802816901,0.6792452830188679,71
20260531_141148_finetuned_classaware_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.6124213155279925,mobilenet_v2+efficientnet_b0,bkl,0.5297297297297298,0.5868263473053892,0.5568181818181818,167
20260531_141148_finetuned_classaware_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.6124213155279925,mobilenet_v2+efficientnet_b0,df,0.4736842105263157,0.45,0.4615384615384615,20
20260531_141148_finetuned_classaware_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.6124213155279925,mobilenet_v2+efficientnet_b0,nv,0.9285714285714286,0.8157370517928287,0.8685047720042418,1004
20260531_141148_finetuned_classaware_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.6124213155279925,mobilenet_v2+efficientnet_b0,mel,0.4063745019920319,0.6107784431137725,0.4880382775119617,167
