run_id,display_name,backbone_combination,fusion_method,macro_f1,backbone,label,precision,recall,f1,support
20260529_173806_finetuned_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.7059113258715694,resnet50+mobilenet_v2+efficientnet_b0,df,0.7857142857142857,0.55,0.6470588235294118,20
20260529_173806_finetuned_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.7059113258715694,resnet50+mobilenet_v2+efficientnet_b0,nv,0.9112008072653884,0.899402390438247,0.9052631578947368,1004
20260529_173806_finetuned_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.7059113258715694,resnet50+mobilenet_v2+efficientnet_b0,mel,0.5274725274725275,0.5748502994011976,0.5501432664756447,167
20260529_173806_finetuned_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.7059113258715694,resnet50+mobilenet_v2+efficientnet_b0,vasc,0.8947368421052632,0.8095238095238095,0.85,21
20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6867827900397871,resnet50+mobilenet_v2+efficientnet_b0,akiec,0.527027027027027,0.75,0.6190476190476191,52
20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6867827900397871,resnet50+mobilenet_v2+efficientnet_b0,bcc,0.7285714285714285,0.7183098591549296,0.723404255319149,71
20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6867827900397871,resnet50+mobilenet_v2+efficientnet_b0,bkl,0.6408450704225352,0.5449101796407185,0.5889967637540453,167
20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6867827900397871,resnet50+mobilenet_v2+efficientnet_b0,df,0.6666666666666666,0.6,0.631578947368421,20
20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6867827900397871,resnet50+mobilenet_v2+efficientnet_b0,nv,0.9027081243731192,0.896414342629482,0.8995502248875562,1004
20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6867827900397871,resnet50+mobilenet_v2+efficientnet_b0,mel,0.5081081081081081,0.562874251497006,0.5340909090909091,167
20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6867827900397871,resnet50+mobilenet_v2+efficientnet_b0,vasc,0.9375,0.7142857142857143,0.8108108108108109,21
